App ID,App Start Time,App Submission Time,Applicant Name,Applicant Email,Applicant Phone,Applicant SSN,Applicant Mailing,Renter Count,Unit Type,Requested Amount,Origin IP,classification, AI_prediction,geoLocation
335756,6/9/2022 17:44,6/9/2022 17:55,"Armstrong, Carl",c.armstrong@randatmail.com,(648)-238-7660,142-53-1144,"85247 Shanahan Summit, Apt. 561, 53272, New Retha, California, United States",1,Single-Family,21000,30.233.36.199,,,
336159,2/20/2022 18:40,2/20/2022 18:57,"Armstrong, Carl",c.armstrong@randatmail.com,(648)-238-7660,142-53-1144,"99015 Vivian Tunnel, Apt. 129, 87342-4565, Konopelskitown, South Dakota, United States",2,Single-Family,38000,136.11.184.21,,,
336965,6/16/2022 13:00,6/16/2022 13:11,"Armstrong, Carl",c.armstrong@randatmail.com,(648)-238-7660,142-53-1144,"765 Shanahan Divide, Suite 477, 40047, Breitenbergmouth, New Hampshire, United States",3,Single-Family,5000,244.230.214.141,,,
337368,6/18/2022 11:05,6/18/2022 11:08,"Armstrong, Carl",c.armstrong@randatmail.com,(648)-238-7660,142-53-1144,"57622 Baumbach Estates, Apt. 441, 66497-4729, Lake Anniehaven, Georgia, United States",3,Single-Family,5000,233.190.112.91,,,
339786,1/7/2022 7:30,1/7/2022 7:47,"Armstrong, Carl",c.armstrong@randatmail.com,(648)-238-7660,142-53-1144,"2864 Bergnaum Meadows, Apt. 381, 10010, Faustoville, Utah, United States",3,Multi-Family,53000,132.253.12.255,,,
340995,6/10/2022 15:43,6/10/2022 16:01,"Armstrong, Preston",p.armstrong@randatmail.com,(965)-400-9551,475-06-4614,"049 Johnston Glens, Apt. 653, 83429-3271, East Lelia, North Dakota, United States",2,Single-Family,37000,145.91.38.226,,,
341801,2/13/2022 13:04,2/13/2022 13:07,"Armstrong, Preston",p.armstrong@randatmail.com,(965)-400-9551,475-06-4614,"26477 Lucy Burg, Suite 641, 61125, Sierramouth, Maine, United States",3,Single-Family,18000,191.130.99.4,,,
345831,2/9/2022 5:50,2/9/2022 6:00,"Bailey, Adison",a.bailey@randatmail.com,(152)-886-7490,855-07-5995,"373 Micheal Courts, Suite 678, 63558, Daughertyville, Indiana, United States",2,Single-Family,46000,89.40.111.149,,,
346637,2/24/2022 17:39,2/24/2022 17:52,"Bailey, Adison",a.bailey@randatmail.com,(152)-886-7490,855-07-5995,"422 Dibbert Lodge, Suite 121, 28936-2336, Ferrychester, Maryland, United States",3,Single-Family,45000,6.166.168.241,,,
349861,4/26/2022 2:56,4/26/2022 3:04,"Bailey, Caroline",c.bailey@randatmail.com,(249)-682-5401,248-08-7962,"447 Dave Drive, Apt. 358, 05275-8724, North Bruce, Arizona, United States",1,Single-Family,38000,234.94.182.185,,,
350264,2/9/2022 10:39,2/9/2022 10:41,"Bailey, Caroline",c.bailey@randatmail.com,(249)-682-5401,248-08-7962,"086 Price Dale, Suite 258, 39069-9348, West Talon, South Dakota, United States",1,Single-Family,21000,187.214.30.68,,,
351876,2/24/2022 3:10,2/24/2022 3:13,"Bailey, Caroline",c.bailey@randatmail.com,(249)-682-5401,248-08-7962,"6274 Kylee Point, Apt. 634, 33364-7341, Napoleonchester, Louisiana, United States",3,Single-Family,8000,2.212.245.138,,,
353488,3/21/2022 5:09,3/21/2022 5:29,"Bailey, Caroline",c.bailey@randatmail.com,(249)-682-5401,248-08-7962,"11480 Kutch Course, Suite 612, 17318, New Felipe, Kentucky, United States",2,Multi-Family,51000,82.216.179.178,,,
354697,1/4/2022 13:07,1/4/2022 13:13,"Bailey, Daniel",d.bailey@randatmail.com,(193)-418-3841,431-26-4612,"49767 Rogahn Route, Apt. 725, 48726-0450, Wiegandchester, Connecticut, United States",1,Single-Family,12000,155.9.75.202,,,
360742,1/18/2022 4:16,1/18/2022 4:17,"Bailey, John",j.bailey@randatmail.com,(125)-877-0280,863-66-5973,"44164 Schneider Coves, Apt. 568, 41171, New Adelia, Iowa, United States",2,Single-Family,7000,32.104.223.84,,,
364369,4/9/2022 17:09,4/9/2022 17:17,"Bailey, Kate",k.bailey@randatmail.com,(425)-585-7050,761-30-5947,"161 Turner Underpass, Apt. 004, 72954-8827, West Norberthaven, Alabama, United States",1,Single-Family,44000,64.164.189.173,,,
365578,6/15/2022 19:28,6/15/2022 19:38,"Bailey, Kate",k.bailey@randatmail.com,(425)-585-7050,761-30-5947,"730 Kelvin Oval, Suite 617, 40626, Port Michele, Tennessee, United States",2,Single-Family,17000,28.167.9.248,,,
370011,5/8/2022 3:09,5/8/2022 3:13,"Bailey, Kirsten",k.bailey@randatmail.com,(173)-071-1930,337-37-5130,"935 Kassulke Loaf, Apt. 170, 97770, Carolehaven, South Dakota, United States",2,Single-Family,31000,162.197.37.224,,,
370414,4/17/2022 9:35,4/17/2022 9:54,"Bailey, Kirsten",k.bailey@randatmail.com,(173)-071-1930,337-37-5130,"261 Kemmer Bypass, Suite 344, 78862-7420, Joymouth, Hawaii, United States",3,Single-Family,34000,89.252.237.48,,,
372832,5/26/2022 7:23,5/26/2022 7:37,"Bailey, Kirsten",k.bailey@randatmail.com,(173)-071-1930,337-37-5130,"7276 Murray Forge, Suite 503, 99192-4796, Margueriteton, Vermont, United States",3,Multi-Family,55000,69.116.213.169,,,
374041,3/18/2022 8:49,3/18/2022 9:06,"Bailey, Martin",m.bailey@randatmail.com,(469)-720-4861,763-18-7956,"55717 Gusikowski Radial, Apt. 672, 67559, Zboncakstad, Pennsylvania, United States",1,Single-Family,6000,149.8.136.188,,,
378877,5/31/2022 3:56,5/31/2022 4:17,"Baker, Alfred",a.baker@randatmail.com,(208)-654-6271,953-08-4454,"85898 Thiel Manors, Suite 146, 50674, Satterfieldborough, Hawaii, United States",1,Single-Family,24000,140.76.68.91,,,
379280,4/9/2022 2:41,4/9/2022 2:57,"Baker, Alfred",a.baker@randatmail.com,(208)-654-6271,953-08-4454,"65553 Runolfsson Junction, Suite 490, 43841, Lake Jayson, Florida, United States",2,Single-Family,39000,157.25.21.147,,,
379683,3/28/2022 3:06,3/28/2022 3:27,"Baker, Alfred",a.baker@randatmail.com,(208)-654-6271,953-08-4454,"79159 Bogan Junctions, Suite 246, 26913-7448, Borerstad, Florida, United States",2,Single-Family,8000,154.172.167.80,,,
380489,6/15/2022 12:48,6/15/2022 12:54,"Baker, Alfred",a.baker@randatmail.com,(208)-654-6271,953-08-4454,"1868 Alysson Loop, Apt. 507, 49229, Emmanuelleton, Georgia, United States",3,Single-Family,14000,108.206.161.119,,,
388549,1/9/2022 10:19,1/9/2022 10:24,"Baker, Dominik",d.baker@randatmail.com,(489)-678-9240,504-27-7876,"93828 Garnet Station, Apt. 449, 70316, Carterton, Vermont, United States",1,Single-Family,46000,105.219.19.168,,,
391370,3/17/2022 3:13,3/17/2022 3:22,"Baker, Dominik",d.baker@randatmail.com,(489)-678-9240,504-27-7876,"5821 Shaylee Branch, Suite 826, 48379, Domenickside, Utah, United States",2,Multi-Family,57000,109.167.199.165,,,
393788,2/23/2022 14:05,2/23/2022 14:24,"Baker, Joyce",j.baker@randatmail.com,(594)-741-6600,539-82-6209,"92785 Stoltenberg Burgs, Suite 781, 76582-7692, Mavericktown, Hawaii, United States",2,Single-Family,47000,31.157.237.173,,,
394997,1/17/2022 6:40,1/17/2022 6:56,"Baker, Joyce",j.baker@randatmail.com,(594)-741-6600,539-82-6209,"16291 Kertzmann Mountains, Apt. 823, 42730-1135, West Vanessachester, Tennessee, United States",3,Single-Family,56000,4.85.98.112,,,
397818,6/6/2022 19:44,6/6/2022 20:02,"Baker, Lily",l.baker@randatmail.com,(593)-446-3650,855-54-1203,"978 Avery Heights, Apt. 442, 17820, New Fredaport, Michigan, United States",1,Single-Family,29000,104.52.178.115,,,
398624,2/25/2022 8:08,2/25/2022 8:28,"Baker, Lily",l.baker@randatmail.com,(593)-446-3650,855-54-1203,"3454 Kiehn Isle, Apt. 221, 68276, North Major, Nevada, United States",2,Single-Family,12000,23.171.52.116,,,
402654,1/17/2022 6:36,1/17/2022 6:42,"Baker, Lucas",l.baker@randatmail.com,(259)-194-1491,635-87-5157,"89022 O'Connell Summit, Apt. 817, 77764, Amyberg, Kentucky, United States",1,Single-Family,28000,89.214.15.233,,,
407490,3/17/2022 8:36,3/17/2022 8:38,"Barnes, Alexander",a.barnes@randatmail.com,(254)-642-9261,312-73-6734,"50229 Langosh Falls, Apt. 843, 24837, Port Imogene, Maine, United States",1,Single-Family,27000,249.8.250.193,,,
407893,6/3/2022 16:43,6/3/2022 16:52,"Barnes, Alexander",a.barnes@randatmail.com,(254)-642-9261,312-73-6734,"6422 Remington Vista, Suite 551, 66750-0591, Jacobibury, North Dakota, United States",1,Single-Family,36000,86.92.124.185,,,
408296,3/4/2022 2:15,3/4/2022 2:33,"Barnes, Alexander",a.barnes@randatmail.com,(254)-642-9261,312-73-6734,"147 Terry Springs, Apt. 911, 63832, East Herbert, Minnesota, United States",2,Single-Family,3000,15.122.213.154,,,
408699,5/18/2022 12:56,5/18/2022 13:03,"Barnes, Alexander",a.barnes@randatmail.com,(254)-642-9261,312-73-6734,"7166 MacGyver Mountain, Suite 099, 93051, South Theresafort, Ohio, United States",2,Single-Family,2000,196.206.118.7,,,
416759,3/30/2022 21:12,3/30/2022 21:27,"Barnes, Antony",a.barnes@randatmail.com,(567)-420-7630,534-70-4488,"136 Watsica Circles, Suite 394, 24384, Trystanborough, South Dakota, United States",3,Multi-Family,59000,208.222.210.152,,,
417968,1/17/2022 19:33,1/17/2022 19:39,"Barnes, Arthur",a.barnes@randatmail.com,(502)-537-1480,122-34-1027,"54603 Marvin Fork, Apt. 650, 80769-4635, DuBuquetown, New Hampshire, United States",2,Single-Family,41000,26.97.149.141,,,
418371,3/22/2022 0:13,3/22/2022 0:19,"Barnes, Arthur",a.barnes@randatmail.com,(502)-537-1480,122-34-1027,"64599 Borer Glen, Apt. 700, 43419-5995, New Dejaville, Missouri, United States",2,Single-Family,18000,161.95.72.61,,,
419580,1/24/2022 2:03,1/24/2022 2:07,"Barnes, Arthur",a.barnes@randatmail.com,(502)-537-1480,122-34-1027,"926 Chelsea Ridge, Suite 481, 91136-8333, Vadaburgh, Louisiana, United States",1,Multi-Family,53000,167.192.70.90,,,
421998,4/1/2022 5:30,4/1/2022 5:44,"Barnes, Audrey",a.barnes@randatmail.com,(850)-421-6641,330-74-5289,"36418 Dickens Light, Apt. 593, 99239-7582, Hettingerbury, Florida, United States",1,Single-Family,35000,178.255.186.148,,,
427640,6/1/2022 15:28,6/1/2022 15:47,"Barnes, Dexter",d.barnes@randatmail.com,(663)-691-4041,385-34-7126,"44975 Ferry Island, Apt. 807, 02428-9036, New Gerson, Missouri, United States",2,Single-Family,1000,187.182.23.188,,,
431670,5/1/2022 0:53,5/1/2022 1:02,"Barnes, Edward",e.barnes@randatmail.com,(331)-569-6650,711-33-4931,"311 Brandyn Run, Suite 539, 91700, Wilbertstad, Washington, United States",1,Single-Family,18000,19.9.154.225,,,
432073,5/4/2022 8:51,5/4/2022 9:05,"Barnes, Edward",e.barnes@randatmail.com,(331)-569-6650,711-33-4931,"462 Parisian Lake, Apt. 844, 61256, Lake Georgeberg, Idaho, United States",2,Single-Family,8000,189.51.146.160,,,
432879,5/29/2022 10:54,5/29/2022 11:13,"Barnes, Edward",e.barnes@randatmail.com,(331)-569-6650,711-33-4931,"8880 Graham Forks, Apt. 369, 99655-2226, East Herbertfort, Wisconsin, United States",3,Single-Family,30000,4.194.118.108,,,
436506,5/23/2022 22:46,5/23/2022 22:46,"Barnes, Evelyn",e.barnes@randatmail.com,(109)-951-7150,412-86-1730,"3696 Randy Bypass, Apt. 730, 39503-7703, Travonfurt, Ohio, United States",1,Single-Family,48000,11.60.144.62,,,
437715,5/15/2022 11:34,5/15/2022 11:54,"Barnes, Evelyn",e.barnes@randatmail.com,(109)-951-7150,412-86-1730,"3526 Carleton Branch, Apt. 647, 13190, Lake Marilieville, Hawaii, United States",3,Single-Family,6000,109.255.252.143,,,
440939,4/30/2022 4:13,4/30/2022 4:20,"Barnes, Frederick",f.barnes@randatmail.com,(872)-348-8530,789-38-5549,"494 Oberbrunner Vista, Apt. 078, 20274, Carmentown, Michigan, United States",1,Single-Family,14000,48.245.55.92,,,
446178,4/22/2022 22:24,4/22/2022 22:34,"Barnes, George",g.barnes@randatmail.com,(508)-718-8531,750-04-5994,"0634 Thiel Row, Apt. 363, 43792-0844, Winonaborough, New Hampshire, United States",1,Single-Family,50000,60.124.110.195,,,
447387,1/27/2022 21:05,1/27/2022 21:08,"Barnes, George",g.barnes@randatmail.com,(508)-718-8531,750-04-5994,"080 Moore Court, Apt. 960, 72631, South Damiantown, Oklahoma, United States",3,Single-Family,57000,150.226.64.184,,,
451014,5/1/2022 16:03,5/1/2022 16:25,"Barnes, Julian",j.barnes@randatmail.com,(910)-674-4750,583-16-7329,"6918 Rosanna Overpass, Suite 346, 63315, New Caleigh, Oklahoma, United States",1,Single-Family,12000,81.70.90.81,,,
451820,1/3/2022 16:59,1/3/2022 17:03,"Barnes, Julian",j.barnes@randatmail.com,(910)-674-4750,583-16-7329,"50101 Gerardo Knolls, Suite 631, 71627, Gavinborough, California, United States",2,Single-Family,51000,222.4.33.21,,,
456656,6/8/2022 5:11,6/8/2022 5:17,"Barnes, Lydia",l.barnes@randatmail.com,(737)-630-7291,322-68-1905,"238 Runte Islands, Apt. 478, 99932, Huelston, Nebraska, United States",2,Single-Family,39000,41.151.242.93,,,
457462,1/16/2022 15:44,1/16/2022 15:55,"Barnes, Lydia",l.barnes@randatmail.com,(737)-630-7291,322-68-1905,"92378 Lindgren Way, Suite 989, 14980-1308, Johnnieland, Minnesota, United States",3,Single-Family,54000,64.164.212.234,,,
460686,3/16/2022 23:00,3/16/2022 23:15,"Barnes, Nicholas",n.barnes@randatmail.com,(506)-604-9680,553-94-3321,"908 Moses Plains, Suite 581, 17203, Hirtheville, Maine, United States",1,Single-Family,58000,16.124.117.42,,,
461089,1/31/2022 21:14,1/31/2022 21:17,"Barnes, Nicholas",n.barnes@randatmail.com,(506)-604-9680,553-94-3321,"5382 Lesch Wells, Suite 364, 85188-6161, New Shawn, Michigan, United States",2,Single-Family,26000,70.135.139.222,,,
462298,5/14/2022 1:33,5/14/2022 1:47,"Barnes, Nicholas",n.barnes@randatmail.com,(506)-604-9680,553-94-3321,"08519 Dane Meadows, Suite 798, 39952-4871, Hoegerville, Wisconsin, United States",3,Single-Family,16000,119.201.100.174,,,
462701,2/8/2022 1:24,2/8/2022 1:25,"Barnes, Nicholas",n.barnes@randatmail.com,(506)-604-9680,553-94-3321,"82508 Julius Heights, Suite 573, 96283-6420, Donaldton, Vermont, United States",1,Multi-Family,24000,126.106.65.182,,,
463910,6/17/2022 23:01,6/17/2022 23:21,"Barnes, Nicholas",n.barnes@randatmail.com,(506)-604-9680,553-94-3321,"722 Waylon Groves, Suite 444, 32077-1239, Phyllistown, South Carolina, United States",2,Multi-Family,53000,148.234.83.221,,,
464313,2/17/2022 21:29,2/17/2022 21:46,"Barnes, Nicholas",n.barnes@randatmail.com,(506)-604-9680,553-94-3321,"84038 Joanne Mission, Suite 937, 15349-3660, Tateland, Illinois, United States",3,Multi-Family,59000,90.108.59.101,,,
465119,5/25/2022 11:10,5/25/2022 11:29,"Barnes, Oliver",o.barnes@randatmail.com,(506)-154-5301,688-73-5482,"667 Romaguera Overpass, Suite 450, 70997, Pricefurt, Minnesota, United States",1,Single-Family,39000,91.198.251.11,,,
470761,1/1/2022 11:18,1/1/2022 11:20,"Barnes, Sofia",s.barnes@randatmail.com,(558)-851-7451,142-33-0963,"47636 Gusikowski Drive, Apt. 150, 03787, Bobbymouth, Oklahoma, United States",2,Single-Family,48000,55.246.114.78,,,
471164,5/30/2022 20:46,5/30/2022 21:02,"Barnes, Sofia",s.barnes@randatmail.com,(558)-851-7451,142-33-0963,"3502 Vaughn Shore, Suite 718, 03081, North Donnell, Oregon, United States",2,Single-Family,44000,157.51.73.190,,,
471567,5/14/2022 6:47,5/14/2022 6:57,"Barnes, Sofia",s.barnes@randatmail.com,(558)-851-7451,142-33-0963,"255 Herzog Harbor, Apt. 476, 66812-0432, Ahmadtown, Tennessee, United States",3,Single-Family,33000,87.202.95.14,,,
471970,2/26/2022 23:54,2/27/2022 0:04,"Barnes, Sofia",s.barnes@randatmail.com,(558)-851-7451,142-33-0963,"9740 Ernser Skyway, Suite 982, 35565, Leschchester, North Dakota, United States",3,Single-Family,13000,225.87.237.81,,,
475194,2/19/2022 4:05,2/19/2022 4:16,"Barrett, Abigail",a.barrett@randatmail.com,(657)-201-5280,721-83-4934,"3422 Schowalter Inlet, Suite 146, 48657-2714, Brantbury, Missouri, United States",1,Single-Family,37000,114.223.224.38,,,
479627,2/6/2022 19:52,2/6/2022 20:12,"Barrett, Aiden",a.barrett@randatmail.com,(870)-710-7331,732-97-6061,"654 Malcolm Forges, Suite 511, 66591, Mannview, North Carolina, United States",1,Single-Family,34000,247.55.45.107,,,
482448,1/13/2022 23:51,1/13/2022 23:58,"Barrett, Aiden",a.barrett@randatmail.com,(870)-710-7331,732-97-6061,"49722 Mertz Hill, Suite 391, 91015, South Easterton, Alaska, United States",2,Multi-Family,58000,19.234.67.147,,,
486075,1/7/2022 12:06,1/7/2022 12:19,"Barrett, Alberta",a.barrett@randatmail.com,(623)-397-0201,294-15-2353,"545 Reva Gateway, Apt. 559, 90166-9902, Carrollstad, California, United States",3,Single-Family,51000,65.84.202.102,,,
488896,2/24/2022 4:20,2/24/2022 4:35,"Barrett, Derek",d.barrett@randatmail.com,(568)-714-6861,517-11-5377,"851 Kip Village, Apt. 507, 66936-6634, Fionaberg, Connecticut, United States",1,Single-Family,36000,45.37.88.175,,,
489702,4/8/2022 9:03,4/8/2022 9:23,"Barrett, Derek",d.barrett@randatmail.com,(568)-714-6861,517-11-5377,"6503 Jayme Lane, Suite 725, 63402, Port Melyna, Colorado, United States",2,Single-Family,29000,182.70.140.153,,,
491314,1/3/2022 15:24,1/3/2022 15:31,"Barrett, Derek",d.barrett@randatmail.com,(568)-714-6861,517-11-5377,"867 Skiles Trail, Apt. 113, 15341, Ilianatown, Wyoming, United States",1,Multi-Family,54000,101.63.248.154,,,
494538,3/7/2022 20:19,3/7/2022 20:31,"Barrett, Edith",e.barrett@randatmail.com,(167)-401-7501,894-67-5463,"8230 Antonia Flats, Suite 735, 50241-7084, Gleasonborough, New York, United States",2,Single-Family,11000,157.75.182.244,,,
495344,5/20/2022 6:40,5/20/2022 6:53,"Barrett, Edith",e.barrett@randatmail.com,(167)-401-7501,894-67-5463,"422 Jazmin Plain, Apt. 025, 19968, West Miamouth, New York, United States",3,Single-Family,51000,232.80.157.148,,,
495747,3/3/2022 6:35,3/3/2022 6:39,"Barrett, Edith",e.barrett@randatmail.com,(167)-401-7501,894-67-5463,"627 Mosciski Lane, Suite 149, 37799-8393, Adamsbury, Maryland, United States",3,Single-Family,27000,25.252.90.224,,,
496553,1/13/2022 13:16,1/13/2022 13:29,"Barrett, Edith",e.barrett@randatmail.com,(167)-401-7501,894-67-5463,"19125 Graham Curve, Apt. 357, 71581, Trompmouth, New Hampshire, United States",1,Multi-Family,58000,3.128.158.101,,,
503404,1/4/2022 10:09,1/4/2022 10:14,"Barrett, Kevin",k.barrett@randatmail.com,(581)-824-6131,914-38-6411,"9370 Windler Shoal, Suite 280, 88255, East Madeline, Indiana, United States",1,Single-Family,35000,48.201.174.59,,,
505016,6/5/2022 7:50,6/5/2022 8:05,"Barrett, Kevin",k.barrett@randatmail.com,(581)-824-6131,914-38-6411,"328 Kovacek Way, Suite 512, 00898-9366, Littleberg, Maryland, United States",3,Single-Family,32000,141.223.52.191,,,
509046,5/1/2022 8:43,5/1/2022 9:04,"Barrett, Kristian",k.barrett@randatmail.com,(367)-557-6510,212-20-0210,"77531 Reece Pine, Apt. 484, 73647-0212, Romagueraborough, Wisconsin, United States",2,Single-Family,57000,18.221.27.95,,,
510255,1/5/2022 18:13,1/5/2022 18:24,"Barrett, Kristian",k.barrett@randatmail.com,(367)-557-6510,212-20-0210,"743 Karine Plain, Suite 403, 88318-4131, Carolstad, Utah, United States",3,Single-Family,20000,13.113.137.214,,,
513479,5/14/2022 3:19,5/14/2022 3:25,"Barrett, Maddie",m.barrett@randatmail.com,(269)-377-0821,727-57-2434,"6614 McClure Park, Suite 775, 17028-0388, North Ramiro, Nebraska, United States",1,Single-Family,20000,191.215.189.9,,,
514285,6/5/2022 2:55,6/5/2022 2:59,"Barrett, Maddie",m.barrett@randatmail.com,(269)-377-0821,727-57-2434,"5761 Wolf Ville, Apt. 462, 88058, Luisamouth, Hawaii, United States",2,Single-Family,21000,61.152.117.115,,,
514688,3/20/2022 3:09,3/20/2022 3:23,"Barrett, Maddie",m.barrett@randatmail.com,(269)-377-0821,727-57-2434,"6712 Bogan Causeway, Apt. 628, 06609, Braxtonhaven, Delaware, United States",3,Single-Family,15000,114.46.97.146,,,
517912,4/26/2022 17:48,4/26/2022 18:01,"Barrett, Miranda",m.barrett@randatmail.com,(916)-927-0550,154-90-9673,"3211 Elisha Estate, Apt. 066, 85821-4528, New Estella, Alabama, United States",1,Single-Family,13000,169.64.134.143,,,
519121,4/4/2022 23:33,4/4/2022 23:48,"Barrett, Miranda",m.barrett@randatmail.com,(916)-927-0550,154-90-9673,"84310 Bridgette Parkways, Suite 752, 41702, Hillsmouth, Arizona, United States",2,Single-Family,60000,92.66.112.136,,,
519927,2/28/2022 16:57,2/28/2022 17:07,"Barrett, Miranda",m.barrett@randatmail.com,(916)-927-0550,154-90-9673,"813 Greenholt Forks, Suite 278, 40651, Nikolausview, Kansas, United States",3,Single-Family,44000,21.54.209.229,,,
521942,3/24/2022 17:05,3/24/2022 17:06,"Barrett, Miranda",m.barrett@randatmail.com,(916)-927-0550,154-90-9673,"1916 Stokes Street, Suite 649, 44540, West Enriquefurt, Nebraska, United States",3,Multi-Family,58000,201.63.35.225,,,
522748,5/13/2022 9:59,5/13/2022 10:10,"Barrett, Nicole",n.barrett@randatmail.com,(676)-471-3520,844-65-8231,"1244 Krista Loaf, Apt. 366, 58496-7719, South Eveline, Illinois, United States",1,Single-Family,43000,135.15.57.62,,,
524763,5/15/2022 13:57,5/15/2022 14:11,"Barrett, Nicole",n.barrett@randatmail.com,(676)-471-3520,844-65-8231,"85333 Toni Wells, Apt. 350, 01364, West Johnnieview, Virginia, United States",3,Single-Family,14000,246.159.255.35,,,
