app_id,app_start_time,app_submission_time,applicant_name,app_email,app_onphone,app_ssn,app_mailing,renter,unit_type,requested_amount,origin_ip,classification,AI_prediction,geoLocation
1036170,2022-03-18 22:11:07,2022-03-18 22:11:51,"Cooper, Aldus",a.cooper@randatmail.com,(869)-262-4420,221-33-4905,"5821 Shaylee Branch, Suite 826, 48379, Domenickside, Utah, United States",1,Single-Family,57000,109.167.199.165,Fraud,0.7,Russia
103628,2022-03-03 15:18:08,2022-03-03 15:29:59,"Adams, Antony",a.adams@randatmail.com,(869)-447-8731,409-93-6635,"986 Lynch Ranch, Apt. 226, 34702-4074, Rosenbaumborough, Maryland, United States",2,Multi-Family,8000,156.41.16.170,Not_Fraud,0.7,United States
1036573,2022-01-11 16:44:39,2022-01-11 16:46:08,"Cooper, Aldus",a.cooper@randatmail.com,(869)-262-4420,221-33-4905,"3142 Towne Forge, Suite 220, 56855, North Gabe, Connecticut, United States",1,Single-Family,30000,17.169.40.122,Not_Fraud,0.7,United States
1036976,2022-05-08 17:9:15,2022-05-08 17:21:51,"Cooper, Aldus",a.cooper@randatmail.com,(869)-262-4420,221-33-4905,"34894 Jakayla Vista, Suite 623, 68464, Lafayettebury, North Carolina, United States",2,Single-Family,49000,226.36.5.172,,0.7,
1037379,2022-02-16 22:39:42,2022-02-16 22:56:44,"Cooper, Aldus",a.cooper@randatmail.com,(869)-262-4420,221-33-4905,"340 Will Avenue, Apt. 195, 82766, North Cecilialand, South Dakota, United States",2,Single-Family,44000,105.94.180.36,,0.7,Egypt
1037782,2022-05-21 10:57:42,2022-05-21 11:5:54,"Cooper, Aldus",a.cooper@randatmail.com,(869)-262-4420,221-33-4905,"3050 Shanahan Haven, Suite 270, 62857, North Ephraimhaven, Louisiana, United States",3,Single-Family,41000,193.12.16.254,Not_Fraud,0.7,Sweden
1038185,2022-05-20 11:59:04,2022-05-20 12:11:39,"Cooper, Aldus",a.cooper@randatmail.com,(869)-262-4420,221-33-4905,"911 Winifred Square, Apt. 469, 14242, Emersonborough, Kentucky, United States",3,Single-Family,16000,249.93.95.133,Not_Fraud,0.7,
1038588,2022-03-01 9:46:43,2022-03-01 10:1:16,"Cooper, Aldus",a.cooper@randatmail.com,(869)-262-4420,221-33-4905,"92785 Stoltenberg Burgs, Suite 781, 76582-7692, Mavericktown, Hawaii, United States",1,Multi-Family,55000,31.157.237.173,Fraud,0.7,Italy
1038991,2022-04-01 16:6:16,2022-04-01 16:16:53,"Cooper, Aldus",a.cooper@randatmail.com,(869)-262-4420,221-33-4905,"679 Kris Manors, Apt. 663, 21142-2095, South Lempiview, Maine, United States",1,Multi-Family,22000,140.219.201.148,Not_Fraud,0.7,United States
1039394,2022-01-31 10:20:36,2022-01-31 10:40:36,"Cooper, Aldus",a.cooper@randatmail.com,(869)-262-4420,221-33-4905,"200 Leffler Landing, Apt. 652, 60487, South Jeffery, Delaware, United States",2,Multi-Family,58000,251.240.241.247,,0.7,
1039797,2022-02-27 20:31:32,2022-02-27 20:45:01,"Cooper, Aldus",a.cooper@randatmail.com,(869)-262-4420,221-33-4905,"16291 Kertzmann Mountains, Apt. 823, 42730-1135, West Vanessachester, Tennessee, United States",2,Multi-Family,19000,4.85.98.112,,0.7,United States
1040200,2022-02-27 21:23:06,2022-02-27 21:42:56,"Cooper, Aldus",a.cooper@randatmail.com,(869)-262-4420,221-33-4905,"34451 O'Keefe Via, Suite 399, 63136, Janafurt, Delaware, United States",3,Multi-Family,47000,142.30.235.14,Not_Fraud,0.7,Canada
104031,2022-02-26 19:59:03,2022-02-26 20:7:48,"Adams, Anton",a.adams@randatmail.com,(869)-447-8731,409-93-6635,"3008 Delpha Manors, Apt. 996, 05574-2719, North Lisamouth, Nebraska, United States",3,Multi-Family,51000,130.127.110.245,,0.7,United States
1040603,2022-03-28 22:36:34,2022-03-28 22:48:54,"Cooper, Aldus",a.cooper@randatmail.com,(869)-262-4420,221-33-4905,"909 Gottlieb Harbor, Apt. 844, 20724, Angeloport, Missouri, United States",3,Multi-Family,1000,218.32.49.11,Not_Fraud,0.7,Taiwan
1041006,2022-01-14 10:21:01,2022-01-14 10:25:38,"Cooper, Dexter",d.cooper@randatmail.com,(696)-794-0761,776-97-2249,"0274 Noemie Plains, Apt. 376, 31847-6104, Ceasarfurt, Delaware, United States",1,Single-Family,27000,63.249.24.78,Not_Fraud,0.7,United States
1041409,2022-03-16 2:21:28,2022-03-16 2:36:02,"Cooper, Dexter",d.cooper@randatmail.com,(696)-794-0761,776-97-2249,"7120 Guiseppe Expressway, Suite 414, 77932-9590, Robertaton, Delaware, United States",1,Single-Family,35000,126.252.186.212,,0.7,Japan
1041812,2022-06-09 19:0:56,2022-06-09 19:22:43,"Cooper, Dexter",d.cooper@randatmail.com,(696)-794-0761,776-97-2249,"4769 Moshe Walks, Suite 780, 17825, Carterton, Georgia, United States",2,Single-Family,32000,69.232.92.31,,0.7,United States
1042215,2022-03-17 4:6:08,2022-03-17 4:20:41,"Cooper, Dexter",d.cooper@randatmail.com,(696)-794-0761,776-97-2249,"197 Weldon Parks, Suite 906, 81327, East Edwin, Alaska, United States",2,Single-Family,21000,124.75.160.139,Not_Fraud,0.7,China
1042618,2022-04-27 20:45:38,2022-04-27 21:0:28,"Cooper, Dexter",d.cooper@randatmail.com,(696)-794-0761,776-97-2249,"978 Avery Heights, Apt. 442, 17820, New Fredaport, Michigan, United States",3,Single-Family,3000,104.52.178.115,Not_Fraud,0.7,United States
1043021,2022-04-14 1:8:22,2022-04-14 1:18:59,"Cooper, Dexter",d.cooper@randatmail.com,(696)-794-0761,776-97-2249,"6442 Trantow Roads, Apt. 584, 13006, Port Jenastad, Virginia, United States",3,Single-Family,12000,19.80.97.117,Not_Fraud,0.7,United States
1043424,2022-04-29 18:3:55,2022-04-29 18:10:48,"Cooper, Dexter",d.cooper@randatmail.com,(696)-794-0761,776-97-2249,"3454 Kiehn Isle, Apt. 221, 68276, North Major, Nevada, United States",1,Multi-Family,32000,23.171.52.116,Not_Fraud,0.7,
1043827,2022-06-01 23:11:38,2022-06-01 23:11:42,"Cooper, Dexter",d.cooper@randatmail.com,(696)-794-0761,776-97-2249,"19242 Jacinto Summit, Apt. 118, 86551-5783, East Elvieberg, Mississippi, United States",1,Multi-Family,25000,32.170.37.45,Fraud,0.65,United States
1044230,2022-03-10 10:28:21,2022-03-10 10:30:34,"Cooper, Dexter",d.cooper@randatmail.com,(696)-794-0761,776-97-2249,"20828 Estrella Landing, Apt. 994, 19492-2245, Durganchester, Montana, United States",2,Multi-Family,5000,88.87.118.120,Not_Fraud,0.7,Italy
104434,2022-05-03 2:4:51,2022-05-03 2:24:39,"Adams, Antony",a.adams@randatmail.com,(869)-447-8731,409-93-6635,"03022 Waters Island, Suite 080, 42497-0873, Lake Roxanefort, Washington, United States",3,Multi-Family,8000,63.143.65.44,,0.7,Jamaica
1044633,2022-01-08 22:20:40,2022-01-08 22:25:57,"Cooper, Dexter",d.cooper@randatmail.com,(696)-794-0761,776-97-2249,"8272 Reichel Burgs, Suite 859, 06546, Purdymouth, Massachusetts, United States",2,Multi-Family,17000,0.160.20.229,,0.7,
1045036,2022-03-03 15:47:48,2022-03-03 15:51:28,"Cooper, Dexter",d.cooper@randatmail.com,(696)-794-0761,776-97-2249,"9002 Padberg Dale, Apt. 315, 22716-6779, Jefferyborough, Nevada, United States",3,Multi-Family,4000,227.32.210.178,Not_Fraud,0.7,
1045439,2022-02-21 21:51:28,2022-02-21 21:51:50,"Cooper, Dexter",d.cooper@randatmail.com,(696)-794-0761,776-97-2249,"1533 Herman Passage, Apt. 121, 42661-9715, Weberview, Nebraska, United States",3,Multi-Family,58000,148.55.148.31,Fraud,0.65,United States
1045842,2022-04-30 6:50:13,2022-04-30 7:3:26,"Cooper, Emma",e.cooper@randatmail.com,(488)-170-8950,491-20-8430,"990 Stark Fort, Suite 440, 50605, Kuvalismouth, Oregon, United States",1,Single-Family,23000,148.216.82.0,Not_Fraud,0.7,Mexico
1046245,2022-02-26 12:42:35,2022-02-26 12:52:16,"Cooper, Emma",e.cooper@randatmail.com,(488)-170-8950,491-20-8430,"46951 Crist Roads, Suite 058, 00618, Luettgenborough, Arizona, United States",1,Single-Family,46000,149.161.15.219,,0.7,United States
1046648,2022-02-24 11:32:31,2022-02-24 11:44:43,"Cooper, Emma",e.cooper@randatmail.com,(488)-170-8950,491-20-8430,"071 Alvina Ports, Suite 819, 84539-0365, Lake Itzel, Georgia, United States",2,Single-Family,24000,189.16.16.179,Not_Fraud,0.7,Brazil
1047051,2022-04-23 0:35:18,2022-04-23 0:41:47,"Cooper, Emma",e.cooper@randatmail.com,(488)-170-8950,491-20-8430,"383 Klocko Pass, Apt. 601, 47941-1077, McCulloughbury, Iowa, United States",2,Single-Family,24000,15.172.141.197,,0.7,United States
1047454,2022-05-10 8:56:51,2022-05-10 9:5:39,"Cooper, Emma",e.cooper@randatmail.com,(488)-170-8950,491-20-8430,"89022 O'Connell Summit, Apt. 817, 77764, Amyberg, Kentucky, United States",3,Single-Family,58000,89.214.15.233,Fraud,0.7,Portugal
1047857,2022-04-12 15:21:06,2022-04-12 15:38:33,"Cooper, Emma",e.cooper@randatmail.com,(488)-170-8950,491-20-8430,"86435 Luettgen Shore, Apt. 189, 04511-2195, North Xzavier, Minnesota, United States",3,Single-Family,18000,23.104.93.152,Not_Fraud,0.7,United States
1048260,2022-02-13 22:30:02,2022-02-13 22:43:19,"Cooper, Emma",e.cooper@randatmail.com,(488)-170-8950,491-20-8430,"08832 Taryn Gateway, Apt. 993, 99516-4657, North Ceasarfurt, Alabama, United States",1,Multi-Family,11000,146.187.165.50,,0.7,United States
104837,2022-03-17 11:36:15,2022-03-17 11:57:29,"Adams, Charlie",c.adams@randatmail.com,(134)-646-0411,459-58-6593,"23362 Cleo Harbors, Apt. 116, 58482, Lockmanville, Tennessee, United States",1,Single-Family,8000,149.184.246.197,Not_Fraud,0.7,United Kingdom
1048663,2022-06-06 14:57:20,2022-06-06 14:59:05,"Cooper, Emma",e.cooper@randatmail.com,(488)-170-8950,491-20-8430,"88173 Abshire Trail, Suite 715, 44992-1506, Tristianside, Montana, United States",1,Multi-Family,6000,3.146.18.108,Not_Fraud,0.7,United States
1049066,2022-04-26 8:14:33,2022-04-26 8:19:46,"Cooper, Emma",e.cooper@randatmail.com,(488)-170-8950,491-20-8430,"764 Schmitt Junctions, Suite 513, 47762, Hesselshire, New York, United States",2,Multi-Family,50000,201.171.100.249,Not_Fraud,0.7,Mexico
1049469,2022-01-29 1:35:53,2022-01-29 1:46:31,"Cooper, Emma",e.cooper@randatmail.com,(488)-170-8950,491-20-8430,"3500 Williamson Spur, Suite 958, 95590, Rueckertown, Colorado, United States",2,Multi-Family,57000,157.99.127.68,Fraud,0.7,France
1049872,2022-04-24 20:10:28,2022-04-24 20:13:33,"Cooper, Emma",e.cooper@randatmail.com,(488)-170-8950,491-20-8430,"45605 Elva Plain, Apt. 061, 21293-6901, North Sallie, North Carolina, United States",3,Multi-Family,39000,176.85.222.165,Not_Fraud,0.7,Spain
1050275,2022-03-21 4:43:37,2022-03-21 4:55:28,"Cooper, Emma",e.cooper@randatmail.com,(488)-170-8950,491-20-8430,"45471 Easter Spurs, Apt. 053, 46296-5442, North Wilsonfort, Maryland, United States",3,Multi-Family,38000,188.219.39.136,,0.7,Italy
1050678,2022-05-23 14:4:49,2022-05-23 14:13:22,"Cooper, Maria",m.cooper@randatmail.com,(078)-987-0540,254-36-7595,"2171 Roxane Overpass, Suite 923, 52738-6472, North Dejonton, Massachusetts, United States",1,Single-Family,11000,156.203.202.28,Not_Fraud,0.7,Egypt
1051081,2022-01-26 3:52:34,2022-01-26 4:2:00,"Cooper, Maria",m.cooper@randatmail.com,(078)-987-0540,254-36-7595,"97670 Mante Drive, Apt. 828, 11321, Justenview, Oregon, United States",1,Single-Family,8000,140.32.192.79,Not_Fraud,0.7,United States
1051484,2022-06-12 6:43:24,2022-06-12 6:46:18,"Cooper, Maria",m.cooper@randatmail.com,(078)-987-0540,254-36-7595,"37179 Ethan Gardens, Suite 837, 76123, Kunzechester, Wisconsin, United States",2,Single-Family,20000,104.108.27.250,Not_Fraud,0.7,United States
1051887,2022-04-23 15:49:18,2022-04-23 15:56:15,"Cooper, Maria",m.cooper@randatmail.com,(078)-987-0540,254-36-7595,"9308 Grant Keys, Apt. 681, 50967, West Joaquinstad, Kentucky, United States",2,Single-Family,31000,11.173.123.244,Not_Fraud,0.7,United States
1052290,2022-04-19 11:15:04,2022-04-19 11:31:27,"Cooper, Maria",m.cooper@randatmail.com,(078)-987-0540,254-36-7595,"50229 Langosh Falls, Apt. 843, 24837, Port Imogene, Maine, United States",3,Single-Family,26000,249.8.250.193,Not_Fraud,0.7,
105240,2022-06-13 1:51:17,2022-06-13 2:0:06,"Adams, Charlie",c.adams@randatmail.com,(134)-646-0411,459-58-6593,"44975 Ferry Island, Apt. 807, 02428-9036, New Gerson, Missouri, United States",1,Single-Family,60000,187.182.23.188,Fraud,0.7,Brazil
1052693,2022-04-15 5:4:27,2022-04-15 5:19:19,"Cooper, Maria",m.cooper@randatmail.com,(078)-987-0540,254-36-7595,"6422 Remington Vista, Suite 551, 66750-0591, Jacobibury, North Dakota, United States",3,Single-Family,54000,86.92.124.185,Fraud,0.7,Netherlands
1053096,2022-03-29 1:12:24,2022-03-29 1:16:28,"Cooper, Maria",m.cooper@randatmail.com,(078)-987-0540,254-36-7595,"147 Terry Springs, Apt. 911, 63832, East Herbert, Minnesota, United States",1,Multi-Family,8000,15.122.213.154,Not_Fraud,0.7,United States
1053499,2022-01-07 23:32:57,2022-01-07 23:46:57,"Cooper, Maria",m.cooper@randatmail.com,(078)-987-0540,254-36-7595,"7166 MacGyver Mountain, Suite 099, 93051, South Theresafort, Ohio, United States",1,Multi-Family,20000,196.206.118.7,Not_Fraud,0.7,Morocco
1053902,2022-05-03 0:17:23,2022-05-03 0:35:38,"Cooper, Maria",m.cooper@randatmail.com,(078)-987-0540,254-36-7595,"61136 Terry Gateway, Apt. 916, 28704, Halvorsonmouth, Ohio, United States",2,Multi-Family,18000,169.54.228.249,,0.7,United States
1054305,2022-01-22 16:38:15,2022-01-22 16:38:50,"Cooper, Maria",m.cooper@randatmail.com,(078)-987-0540,254-36-7595,"26483 Turcotte Lodge, Suite 349, 81309-3823, West Lavinastad, Arkansas, United States",2,Multi-Family,22000,154.103.7.120,,0.7,Sudan
1054708,2022-05-04 8:39:55,2022-05-04 8:45:27,"Cooper, Maria",m.cooper@randatmail.com,(078)-987-0540,254-36-7595,"614 Hermann Brooks, Apt. 416, 03492-9473, Lake Patrick, New Jersey, United States",3,Multi-Family,22000,35.53.99.142,Not_Fraud,0.7,United States
1055111,2022-05-11 11:36:08,2022-05-11 11:43:06,"Cooper, Maria",m.cooper@randatmail.com,(078)-987-0540,254-36-7595,"52146 Kihn Meadow, Apt. 044, 52112-8011, North Lonieport, North Dakota, United States",3,Multi-Family,32000,34.172.183.162,Not_Fraud,0.7,United States
1055514,2022-03-11 7:35:09,2022-03-11 7:48:11,"Cooper, Michelle",m.cooper@randatmail.com,(426)-924-4790,246-60-3797,"832 Arvel Avenue, Apt. 093, 92871-2585, Melynafort, North Carolina, United States",1,Single-Family,60000,204.201.104.147,Fraud,0.7,United States
1055917,2022-02-04 15:56:56,2022-02-04 16:4:30,"Cooper, Michelle",m.cooper@randatmail.com,(426)-924-4790,246-60-3797,"0564 Bailey Station, Suite 050, 01424, Port Ricardoton, Georgia, United States",1,Single-Family,25000,129.150.40.44,Not_Fraud,0.7,United States
1056320,2022-03-24 0:24:53,2022-03-24 0:29:08,"Cooper, Michelle",m.cooper@randatmail.com,(426)-924-4790,246-60-3797,"68898 Kessler Greens, Apt. 072, 78879, New Odieville, Vermont, United States",2,Single-Family,42000,219.154.115.172,,0.7,China
105643,2022-02-03 1:38:54,2022-02-03 1:53:39,"Adams, Charlie",c.adams@randatmail.com,(134)-646-0411,459-58-6593,"093 Sporer Knoll, Apt. 604, 81361-2894, Port Karen, Pennsylvania, United States",2,Single-Family,43000,193.14.172.30,Not_Fraud,0.7,Sweden
1056723,2022-04-16 5:19:05,2022-04-16 5:35:22,"Cooper, Michelle",m.cooper@randatmail.com,(426)-924-4790,246-60-3797,"950 Kassulke Shore, Suite 372, 19640-0874, East Malloryshire, Iowa, United States",2,Single-Family,8000,97.142.255.54,Not_Fraud,0.7,United States
1057126,2022-04-21 1:15:29,2022-04-21 1:33:20,"Cooper, Michelle",m.cooper@randatmail.com,(426)-924-4790,246-60-3797,"84860 Harris Parks, Apt. 464, 02992-1517, Adamsbury, New Jersey, United States",3,Single-Family,56000,180.224.1.236,Fraud,0.7,South Korea
1057529,2022-03-15 2:57:36,2022-03-15 3:19:04,"Cooper, Michelle",m.cooper@randatmail.com,(426)-924-4790,246-60-3797,"02586 Reichert Spurs, Apt. 848, 66500-0797, Leonorside, Virginia, United States",3,Single-Family,46000,150.99.31.9,Not_Fraud,0.7,Japan
1057932,2022-02-25 3:14:16,2022-02-25 3:22:00,"Cooper, Michelle",m.cooper@randatmail.com,(426)-924-4790,246-60-3797,"603 Paucek Divide, Suite 098, 25577, South Santosbury, New Jersey, United States",1,Multi-Family,33000,172.245.149.166,Not_Fraud,0.7,United States
1058335,2022-05-01 13:52:29,2022-05-01 13:55:01,"Cooper, Michelle",m.cooper@randatmail.com,(426)-924-4790,246-60-3797,"54871 Henri Expressway, Apt. 941, 31605-5058, West Lottie, Indiana, United States",1,Multi-Family,31000,182.113.26.247,Not_Fraud,0.7,China
1058738,2022-01-30 21:59:21,2022-01-30 22:21:04,"Cooper, Michelle",m.cooper@randatmail.com,(426)-924-4790,246-60-3797,"795 Cyrus Shoals, Suite 470, 36955-7724, North Araceliborough, Connecticut, United States",2,Multi-Family,25000,73.253.163.87,,0.7,United States
1059141,2022-05-21 19:40:56,2022-05-21 19:46:06,"Cooper, Michelle",m.cooper@randatmail.com,(426)-924-4790,246-60-3797,"9471 Ashton Ranch, Apt. 436, 51554, Beierport, Rhode Island, United States",2,Multi-Family,23000,218.224.183.70,Not_Fraud,0.7,Japan
1059544,2022-04-23 11:25:54,2022-04-23 11:47:02,"Cooper, Michelle",m.cooper@randatmail.com,(426)-924-4790,246-60-3797,"1897 Marvin Greens, Suite 459, 96753-1549, Kshlerinville, Michigan, United States",3,Multi-Family,36000,14.69.11.144,Not_Fraud,0.7,South Korea
1059947,2022-01-06 20:25:18,2022-01-06 20:46:30,"Cooper, Michelle",m.cooper@randatmail.com,(426)-924-4790,246-60-3797,"92812 Ayden Motorway, Suite 254, 07217-3820, North Jabarifurt, Nevada, United States",3,Multi-Family,48000,143.122.218.27,Not_Fraud,0.7,United States
1060350,2022-02-10 11:53:58,2022-02-10 12:14:21,"Cooper, Mike",m.cooper@randatmail.com,(633)-682-4501,467-02-1434,"0580 Morar Hills, Apt. 245, 86225-6030, Shannonfurt, Utah, United States",1,Single-Family,60000,80.47.226.7,Fraud,0.7,United Kingdom
106046,2022-06-11 16:2:39,2022-06-11 16:10:35,"Adams, Charlie",c.adams@randatmail.com,(134)-646-0411,459-58-6593,"217 Streich Island, Apt. 807, 00683-8848, Lake Jillian, West Virginia, United States",2,Single-Family,2000,188.172.93.210,Not_Fraud,0.7,Malta
1060753,2022-05-08 6:50:29,2022-05-08 7:4:02,"Cooper, Mike",m.cooper@randatmail.com,(633)-682-4501,467-02-1434,"300 Schaefer Trace, Suite 026, 37493-1756, Veumbury, Connecticut, United States",1,Single-Family,60000,78.92.17.85,Fraud,0.7,Hungary
1061156,2022-06-01 8:37:43,2022-06-01 8:47:14,"Cooper, Mike",m.cooper@randatmail.com,(633)-682-4501,467-02-1434,"3249 Colin Isle, Apt. 609, 91399-6921, Eliseobury, Illinois, United States",2,Single-Family,35000,59.178.82.108,Not_Fraud,0.7,India
1061559,2022-05-31 4:39:36,2022-05-31 4:43:10,"Cooper, Mike",m.cooper@randatmail.com,(633)-682-4501,467-02-1434,"136 Watsica Circles, Suite 394, 24384, Trystanborough, South Dakota, United States",2,Single-Family,22000,208.222.210.152,Not_Fraud,0.7,United States
1061962,2022-04-26 21:48:56,2022-04-26 22:11:07,"Cooper, Mike",m.cooper@randatmail.com,(633)-682-4501,467-02-1434,"69509 Russel Ridge, Apt. 603, 20698-2946, Croninmouth, Alabama, United States",3,Single-Family,11000,187.188.148.218,Not_Fraud,0.7,Mexico
1062365,2022-02-15 9:11:18,2022-02-15 9:20:45,"Cooper, Mike",m.cooper@randatmail.com,(633)-682-4501,467-02-1434,"3410 Evelyn Cliff, Apt. 775, 20407-1676, West Lavinia, North Dakota, United States",3,Single-Family,10000,101.147.79.212,,0.7,China
1062768,2022-05-21 18:45:02,2022-05-21 19:4:57,"Cooper, Mike",m.cooper@randatmail.com,(633)-682-4501,467-02-1434,"54603 Marvin Fork, Apt. 650, 80769-4635, DuBuquetown, New Hampshire, United States",1,Multi-Family,55000,26.97.149.141,,0.7,United States
1063171,2022-02-10 14:4:44,2022-02-10 14:4:51,"Cooper, Mike",m.cooper@randatmail.com,(633)-682-4501,467-02-1434,"64599 Borer Glen, Apt. 700, 43419-5995, New Dejaville, Missouri, United States",1,Multi-Family,19000,161.95.72.61,Fraud,0.65,Japan
1063574,2022-03-17 1:25:57,2022-03-17 1:45:27,"Cooper, Mike",m.cooper@randatmail.com,(633)-682-4501,467-02-1434,"40829 Durgan Stream, Apt. 314, 41359-3916, Tromphaven, Kansas, United States",2,Multi-Family,43000,249.166.188.190,Not_Fraud,0.7,
1063977,2022-04-29 1:7:59,2022-04-29 1:25:59,"Cooper, Mike",m.cooper@randatmail.com,(633)-682-4501,467-02-1434,"261 Eden River, Suite 258, 21764, East Kaliton, Arizona, United States",2,Multi-Family,29000,246.223.112.210,Not_Fraud,0.7,
1064380,2022-04-20 11:38:30,2022-04-20 11:54:24,"Cooper, Mike",m.cooper@randatmail.com,(633)-682-4501,467-02-1434,"926 Chelsea Ridge, Suite 481, 91136-8333, Vadaburgh, Louisiana, United States",3,Multi-Family,35000,167.192.70.90,Not_Fraud,0.7,United States
106449,2022-04-06 5:53:25,2022-04-06 6:2:49,"Adams, Charlie",c.adams@randatmail.com,(134)-646-0411,459-58-6593,"03199 Goodwin Walks, Suite 015, 99618, New Lew, Washington, United States",3,Single-Family,58000,235.102.74.128,Fraud,0.7,
1064783,2022-05-27 19:44:22,2022-05-27 19:55:30,"Cooper, Mike",m.cooper@randatmail.com,(633)-682-4501,467-02-1434,"5076 Moore Lakes, Apt. 724, 96001, East Crawford, North Carolina, United States",3,Multi-Family,43000,172.186.54.36,Not_Fraud,0.7,France
1065186,2022-02-03 14:18:08,2022-02-03 14:31:56,"Cooper, Paige",p.cooper@randatmail.com,(160)-155-1721,870-47-0862,"040 Vicenta Corners, Apt. 284, 95536-1404, Breitenbergport, Florida, United States",1,Single-Family,9000,245.155.159.222,Not_Fraud,0.7,
1065589,2022-01-24 7:2:40,2022-01-24 7:22:00,"Cooper, Paige",p.cooper@randatmail.com,(160)-155-1721,870-47-0862,"58216 Jones Squares, Suite 816, 31726, South Kamren, Maryland, United States",1,Single-Family,14000,210.192.164.252,,0.7,Taiwan
